"id","channel","title","summary","url","published_date","source","severity","affected_states","raw_json","fetched_at","created_at"
"c3a8ab5c-ebfb-43d9-b7f0-79334853afbb","public_health","2026 Hantavirus Outbreak: Testing for Potential Infection | HAN - CDC","CDC first issued a Health Advisory (CDCHAN-00528) about this outbreak on May 8, 2026. Hantaviruses are a group of viruses that typically spread ...","https://www.cdc.gov/han/php/notices/han00529.html",,"cdc.gov","low",,"{""title"":""2026 Hantavirus Outbreak: Testing for Potential Infection | HAN - CDC"",""link"":""https://www.cdc.gov/han/php/notices/han00529.html"",""snippet"":""CDC first issued a Health Advisory (CDCHAN-00528) about this outbreak on May 8, 2026. Hantaviruses are a group of viruses that typically spread ..."",""date"":""May 18, 2026""}","2026-05-31 23:06:25.383416","2026-05-31 23:06:25.383416"
"c5670f3f-8336-4c85-9073-df3c17737190","disaster","Disasters and Other Declarations | FEMA.gov","Incident Period: October 8, 2025 - October 13, 2025. Major Disaster Declaration declared on May 29, 2026. Kentucky Severe Winter Storm (DR-4913-KY). Incident ...","https://www.fema.gov/disaster/declarations",,"fema.gov","high",,"{""title"":""Disasters and Other Declarations | FEMA.gov"",""link"":""https://www.fema.gov/disaster/declarations"",""snippet"":""Incident Period: October 8, 2025 - October 13, 2025. Major Disaster Declaration declared on May 29, 2026. Kentucky Severe Winter Storm (DR-4913-KY). Incident ...""}","2026-06-11 23:09:01.506095","2026-06-11 23:09:01.506095"
"cadb8e4f-08d1-4f36-8a8e-2383fef1edc1","fda_recalls","RECALL ALERT: The FDA announced the recall Friday and it's ...","This recall was initiated due to the presence of Nitrosamine Drug Substance Related Impurity (NDSRI), N-nitroso-duloxetine, above the proposed ...","https://www.facebook.com/wtajnews/posts/recall-alert-the-fda-announced-the-recall-friday-and-its-recommended-to-consult-/10158372596057742/",,"facebook.com","medium",,"{""title"":""RECALL ALERT: The FDA announced the recall Friday and it's ..."",""link"":""https://www.facebook.com/wtajnews/posts/recall-alert-the-fda-announced-the-recall-friday-and-its-recommended-to-consult-/10158372596057742/"",""snippet"":""This recall was initiated due to the presence of Nitrosamine Drug Substance Related Impurity (NDSRI), N-nitroso-duloxetine, above the proposed ..."",""date"":""Jul 3, 2021""}","2026-06-11 23:09:01.434047","2026-06-11 23:09:01.434047"
"ce9b4150-d6e2-4268-9a54-6ff6a6f01844","disaster","Designated Areas: Disaster 2025 - FEMA","Authorities granting federally recognized Indian tribal governments the option to request a presidential emergency or major disaster declaration. How FEMA ...","https://www.fema.gov/disaster/2025/designated-areas",,"fema.gov","high",,"{""title"":""Designated Areas: Disaster 2025 - FEMA"",""link"":""https://www.fema.gov/disaster/2025/designated-areas"",""snippet"":""Authorities granting federally recognized Indian tribal governments the option to request a presidential emergency or major disaster declaration. How FEMA ...""}","2026-06-11 23:09:01.954621","2026-06-11 23:09:01.954621"
"d55bbd8a-a5cb-45b6-a33f-f9385454bd66","travel_advisory","Travel advice","This page provides information about infectious disease risks and vaccination requirements and links to additional sources of information about travel and ...","https://www.who.int/travel-advice",,"who.int","low",,"{""title"":""Travel advice"",""link"":""https://www.who.int/travel-advice"",""snippet"":""This page provides information about infectious disease risks and vaccination requirements and links to additional sources of information about travel and ...""}","2026-06-11 23:08:59.260503","2026-06-11 23:08:59.260503"
"d664831b-7edc-4234-9b3e-c7bd5067b800","fda_recalls","MedCon: FDA sees uptick in class I recalls in 2025 as it tackles ...","COLUMBUS, OH – The US Food and Drug Administration (FDA) saw more new recall events for class I medical devices in 2025 than it has in ...","https://www.raps.org/resource/medcon-fda-sees-uptick-in-class-i-recalls-in-2025-as-it-tackles-resourcing-issues.html",,"raps.org","low",,"{""title"":""MedCon: FDA sees uptick in class I recalls in 2025 as it tackles ..."",""link"":""https://www.raps.org/resource/medcon-fda-sees-uptick-in-class-i-recalls-in-2025-as-it-tackles-resourcing-issues.html"",""snippet"":""COLUMBUS, OH – The US Food and Drug Administration (FDA) saw more new recall events for class I medical devices in 2025 than it has in ..."",""date"":""Apr 23, 2026""}","2026-06-11 23:09:00.466633","2026-06-11 23:09:00.466633"
"d7835cc1-7049-4232-a92c-328c35e342e4","fda_recalls","FDA Drug Recalls and Warnings: Blood Pressure Meds Tainted With ...","Stay updated on FDA drug recalls and warnings, including recent Class II recalls for Gabapentin, Fasenra, Levothyroxine, and more.","https://medshadow.org/drug-updates-recalls/fda-recalls-and-warnings/fda-drug-recalls-and-warnings-blood-pressure-meds-tainted-with-cancer-causing-chemicals-gabapentin-impurities-and-more/",,"medshadow.org","low",,"{""title"":""FDA Drug Recalls and Warnings: Blood Pressure Meds Tainted With ..."",""link"":""https://medshadow.org/drug-updates-recalls/fda-recalls-and-warnings/fda-drug-recalls-and-warnings-blood-pressure-meds-tainted-with-cancer-causing-chemicals-gabapentin-impurities-and-more/"",""snippet"":""Stay updated on FDA drug recalls and warnings, including recent Class II recalls for Gabapentin, Fasenra, Levothyroxine, and more."",""date"":""Oct 31, 2025""}","2026-06-11 23:09:01.087142","2026-06-11 23:09:01.087142"
"db2f6b8d-9b2d-42a7-8841-e04939cf1f4d","travel_advisory","CDC Issues New Travel Warning for 16 Countries - Newsweek","The Centers for Disease Control and Prevention (CDC) issued a new Level 1 global travel health warning on March 23, which affects 16 countries.","https://www.newsweek.com/cdc-issues-new-travel-warning-for-16-countries-11732458",,"newsweek.com","low",,"{""title"":""CDC Issues New Travel Warning for 16 Countries - Newsweek"",""link"":""https://www.newsweek.com/cdc-issues-new-travel-warning-for-16-countries-11732458"",""snippet"":""The Centers for Disease Control and Prevention (CDC) issued a new Level 1 global travel health warning on March 23, which affects 16 countries."",""date"":""Mar 25, 2026""}","2026-06-11 23:08:58.227387","2026-06-11 23:08:58.227387"
"dc021251-ffa1-4305-a587-f14b51468a76","public_health","Health Alert Network (HAN) Archive - CDC","2026 Hantavirus Outbreak: Testing for ... HAN provides urgent notifications about public health incidents and emerging health threats.","https://www.cdc.gov/han/php/notices/index.html",,"cdc.gov","high",,"{""title"":""Health Alert Network (HAN) Archive - CDC"",""link"":""https://www.cdc.gov/han/php/notices/index.html"",""snippet"":""2026 Hantavirus Outbreak: Testing for ... HAN provides urgent notifications about public health incidents and emerging health threats."",""date"":""Apr 15, 2025""}","2026-05-31 23:06:25.595085","2026-05-31 23:06:25.595085"
"e1a59f24-6947-40b9-9b6d-398259d1d701","public_health","2026 Multi-country Hantavirus Cluster Linked to Cruise Ship - CDC","The CDC is issuing this HAN Health Advisory about a new cluster of hantavirus disease cases.","https://www.cdc.gov/han/php/notices/han00528.html",,"cdc.gov","low",,"{""title"":""2026 Multi-country Hantavirus Cluster Linked to Cruise Ship - CDC"",""link"":""https://www.cdc.gov/han/php/notices/han00528.html"",""snippet"":""The CDC is issuing this HAN Health Advisory about a new cluster of hantavirus disease cases."",""date"":""May 8, 2026""}","2026-05-31 23:06:25.456163","2026-05-31 23:06:25.456163"
"e2c5aad6-6116-463b-9706-837db96876ce","public_health","Current Alerts & Reports - San Mateo County Health","Health alerts and advisories from San Mateo County Communicable Disease Control Program, California Department of Public Health, and the CDC.","https://www.smchealth.org/general-information/current-alerts-reports",,"smchealth.org","medium",,"{""title"":""Current Alerts & Reports - San Mateo County Health"",""link"":""https://www.smchealth.org/general-information/current-alerts-reports"",""snippet"":""Health alerts and advisories from San Mateo County Communicable Disease Control Program, California Department of Public Health, and the CDC.""}","2026-05-31 23:06:27.203118","2026-05-31 23:06:27.203118"
"e4836aff-e2b6-4543-aff3-53bcb2ab3459","fda_recalls","Recalls, Market Withdrawals, & Safety Alerts - FDA","The list below provides information gathered from press releases and other public notices about certain recalls of FDA-regulated products.","https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts",,"fda.gov","medium",,"{""title"":""Recalls, Market Withdrawals, & Safety Alerts - FDA"",""link"":""https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts"",""snippet"":""The list below provides information gathered from press releases and other public notices about certain recalls of FDA-regulated products.""}","2026-06-11 23:09:01.018021","2026-06-11 23:09:01.018021"
"e6e90b4c-2da3-4b5b-b778-15de526d73ed","travel_advisory","CDC Yellow Book, 2026 edition: Health Information for International ...","public health guidance for specific destinations and types of travel the endemicity of malaria, yellow fever, and other infectious diseases","https://pubmed.ncbi.nlm.nih.gov/41818493/",,"pubmed.ncbi.nlm.nih.gov","low",,"{""title"":""CDC Yellow Book, 2026 edition: Health Information for International ..."",""link"":""https://pubmed.ncbi.nlm.nih.gov/41818493/"",""snippet"":""public health guidance for specific destinations and types of travel the endemicity of malaria, yellow fever, and other infectious diseases""}","2026-06-11 23:08:58.087475","2026-06-11 23:08:58.087475"
"e75c6b0a-62be-4faf-a929-7bad68673055","disaster","President Trump Approves Historic Amount of Emergency ...","What Emergency Declarations Include. President Trump approved 12 federal emergency disaster declarations for Arkansas, Georgia, Indiana ...","https://www.dhs.gov/news/2026/01/25/president-trump-approves-historic-amount-emergency-declarations-record-time",,"dhs.gov","high",,"{""title"":""President Trump Approves Historic Amount of Emergency ..."",""link"":""https://www.dhs.gov/news/2026/01/25/president-trump-approves-historic-amount-emergency-declarations-record-time"",""snippet"":""What Emergency Declarations Include. President Trump approved 12 federal emergency disaster declarations for Arkansas, Georgia, Indiana ..."",""date"":""Jan 25, 2026""}","2026-06-11 23:09:02.983038","2026-06-11 23:09:02.983038"
"ebb1707c-b8be-4fac-9e0f-98dd4961df96","public_health","Ebola Disease Outbreak in the Democratic Republic of the Congo ...","On May 16, 2026, WHO declared the BVD outbreaks in DRC and Uganda to be a public health emergency of international concern. As of May 18, 10 confirmed cases, ...","https://www.cdph.ca.gov/Programs/OPA/Pages/CAHAN/Ebola-Disease-Outbreak-in-the-Democratic-Republic-of-the-Congo-and-Uganda.aspx",,"cdph.ca.gov","high",,"{""title"":""Ebola Disease Outbreak in the Democratic Republic of the Congo ..."",""link"":""https://www.cdph.ca.gov/Programs/OPA/Pages/CAHAN/Ebola-Disease-Outbreak-in-the-Democratic-Republic-of-the-Congo-and-Uganda.aspx"",""snippet"":""On May 16, 2026, WHO declared the BVD outbreaks in DRC and Uganda to be a public health emergency of international concern. As of May 18, 10 confirmed cases, ...""}","2026-05-31 23:06:27.132865","2026-05-31 23:06:27.132865"
"ec62d21b-53cb-4a37-b2b1-589599949209","fda_recalls","2024 Safety Communications - FDA","The FDA posts Medical Device Safety Communications to describe the FDA's current analysis of an issue and contain specific regulatory approaches.","https://www.fda.gov/medical-devices/safety-communications/2024-safety-communications",,"fda.gov","low",,"{""title"":""2024 Safety Communications - FDA"",""link"":""https://www.fda.gov/medical-devices/safety-communications/2024-safety-communications"",""snippet"":""The FDA posts Medical Device Safety Communications to describe the FDA's current analysis of an issue and contain specific regulatory approaches.""}","2026-06-11 23:09:02.049844","2026-06-11 23:09:02.049844"
"ec9670d3-493a-4966-b1d7-4cf6d031222d","travel_advisory","CDC Travel Health Alerts 2025 | Avoid These Popular Destinations ...","Before you book your next vacation, make sure your dream destination isn't on the CDC's 2025 Travel Health Alert list ... 2026 Europe Travel Alert ...","https://www.youtube.com/watch?v=5hcrJ7F6CNo",,"youtube.com","medium",,"{""title"":""CDC Travel Health Alerts 2025 | Avoid These Popular Destinations ..."",""link"":""https://www.youtube.com/watch?v=5hcrJ7F6CNo"",""snippet"":""Before you book your next vacation, make sure your dream destination isn't on the CDC's 2025 Travel Health Alert list ... 2026 Europe Travel Alert ..."",""date"":""Oct 15, 2025""}","2026-06-11 23:08:58.435328","2026-06-11 23:08:58.435328"
"f0dc4f61-39b7-411a-9444-8365356d7de3","fda_recalls","FDA Announces Plan to Speed Up Public Notification About ...","FDA's Center for Devices and Radiological Health (CDRH) announced a pilot program aimed at improving public notice about potentially high-risk medical device ...","https://www.akingump.com/en/insights/blogs/eye-on-fda/fda-announces-plan-to-speed-up-public-notification-about-potentially-high-risk-device-recalls",,"akingump.com","low",,"{""title"":""FDA Announces Plan to Speed Up Public Notification About ..."",""link"":""https://www.akingump.com/en/insights/blogs/eye-on-fda/fda-announces-plan-to-speed-up-public-notification-about-potentially-high-risk-device-recalls"",""snippet"":""FDA's Center for Devices and Radiological Health (CDRH) announced a pilot program aimed at improving public notice about potentially high-risk medical device ..."",""date"":""Nov 25, 2024""}","2026-06-11 23:09:00.397623","2026-06-11 23:09:00.397623"
"f645396c-1f0d-4769-bb08-03f78ed1b04e","fda_recalls","FDA Expands Early Alert Communications for Medical Devices","FDA Expands Early Alert Communications for Medical Devices. Alert October 1, 2025.","https://www.cov.com/en/news-and-insights/insights/2025/10/fda-expands-early-alert-communications-for-medical-devices",,"cov.com","medium",,"{""title"":""FDA Expands Early Alert Communications for Medical Devices"",""link"":""https://www.cov.com/en/news-and-insights/insights/2025/10/fda-expands-early-alert-communications-for-medical-devices"",""snippet"":""FDA Expands Early Alert Communications for Medical Devices. Alert October 1, 2025."",""date"":""Oct 1, 2025""}","2026-06-11 23:09:01.843875","2026-06-11 23:09:01.843875"
"f8773610-96f7-4791-b0b2-490d7d4a04d3","fda_recalls","FDA expanded its Early Alert pilot communication program ... - ECRI","“By sharing alerts faster, the FDA can better equip healthcare professionals and patients to make informed decisions faster, helping to prevent ...","https://home.ecri.org/blogs/ecri-news/fda-expanded-its-early-alert-pilot-communication-program-for-medical-devices",,"home.ecri.org","medium",,"{""title"":""FDA expanded its Early Alert pilot communication program ... - ECRI"",""link"":""https://home.ecri.org/blogs/ecri-news/fda-expanded-its-early-alert-pilot-communication-program-for-medical-devices"",""snippet"":""“By sharing alerts faster, the FDA can better equip healthcare professionals and patients to make informed decisions faster, helping to prevent ..."",""date"":""Oct 14, 2025""}","2026-06-11 23:09:01.707027","2026-06-11 23:09:01.707027"
"f90f4589-4e57-46a0-8f9c-0558352cbf61","disaster","OpenFEMA Dataset: Disaster Declarations Summaries - v2","This dataset lists all official FEMA Disaster Declarations, beginning with the first disaster declaration in 1953 and features all three disaster declaration ...","https://www.fema.gov/openfema-data-page/disaster-declarations-summaries-v2",,"fema.gov","low",,"{""title"":""OpenFEMA Dataset: Disaster Declarations Summaries - v2"",""link"":""https://www.fema.gov/openfema-data-page/disaster-declarations-summaries-v2"",""snippet"":""This dataset lists all official FEMA Disaster Declarations, beginning with the first disaster declaration in 1953 and features all three disaster declaration ...""}","2026-06-11 23:09:01.69839","2026-06-11 23:09:01.69839"
"fc4e49e6-d74c-4095-b595-c81cd8d05862","fda_recalls","Medical Device Safety Communications - FDA","The FDA posts Medical Device Safety Communications to describe the FDA's analysis of a current issue and provide specific regulatory approaches.","https://www.fda.gov/medical-devices/medical-device-safety/safety-communications",,"fda.gov","low",,"{""title"":""Medical Device Safety Communications - FDA"",""link"":""https://www.fda.gov/medical-devices/medical-device-safety/safety-communications"",""snippet"":""The FDA posts Medical Device Safety Communications to describe the FDA's analysis of a current issue and provide specific regulatory approaches.""}","2026-06-11 23:09:01.638972","2026-06-11 23:09:01.638972"
"fcb7df35-b0ad-4e19-a685-3b713e486396","disaster","How many disasters are declared in the US? - USAFacts","As of March 2026, the nation has declared disasters for 13 fires, 15 severe storms, and one flood. These disaster categories are among the most ...","https://usafacts.org/answers/how-many-disasters-are-declared-in-the-us/country/united-states/",,"usafacts.org","low",,"{""title"":""How many disasters are declared in the US? - USAFacts"",""link"":""https://usafacts.org/answers/how-many-disasters-are-declared-in-the-us/country/united-states/"",""snippet"":""As of March 2026, the nation has declared disasters for 13 fires, 15 severe storms, and one flood. These disaster categories are among the most ..."",""date"":""Apr 29, 2026""}","2026-06-11 23:09:01.826369","2026-06-11 23:09:01.826369"
"ffea35c1-8930-49b5-9578-63e99785c54d","travel_advisory","Travel.State.gov - Travel Advisory","The Department of State advises Americans worldwide to exercise increased caution. Reconsider travel Do not travel prepare for your trip abroad.","https://travel.state.gov/en/international-travel/travel-advisories/destination.html",,"travel.state.gov","high",,"{""title"":""Travel.State.gov - Travel Advisory"",""link"":""https://travel.state.gov/en/international-travel/travel-advisories/destination.html"",""snippet"":""The Department of State advises Americans worldwide to exercise increased caution. Reconsider travel Do not travel prepare for your trip abroad.""}","2026-06-11 23:08:58.985364","2026-06-11 23:08:58.985364"
